number_of_rentals,season,month,day,weekday,hour,is_holiday,is_weekend,temp_C,perceived_temp_C,humidity_percent,wind_speed_kmh,weather_code
2563,1,7,21,3,7,0,0,18.0,18.0,73.0,12.0,2
4733,1,7,21,3,8,0,0,18.0,18.0,73.0,11.0,2
2528,1,7,21,3,9,0,0,19.0,19.0,70.5,9.0,2
1315,1,7,21,3,10,0,0,20.5,20.5,62.0,8.5,2
1289,1,7,21,3,11,0,0,21.5,21.5,60.5,10.0,2
1745,1,7,21,3,12,0,0,23.0,23.0,51.5,5.0,2
1692,1,7,21,3,13,0,0,24.0,24.0,45.5,8.0,2
1768,1,7,21,3,14,0,0,24.5,24.5,43.0,6.5,2
1887,1,7,21,3,15,0,0,25.0,25.0,42.0,9.0,1
2721,1,7,21,3,16,0,0,25.0,25.0,43.0,9.0,1
4641,1,7,21,3,17,0,0,24.0,24.0,44.0,7.0,1
4478,1,7,21,3,18,0,0,24.0,24.0,44.0,6.5,1
2798,1,7,21,3,19,0,0,24.0,24.0,44.0,7.0,1
1841,1,7,21,3,20,0,0,24.0,24.0,45.5,9.0,1
1405,1,7,21,3,21,0,0,22.5,22.5,63.0,10.5,1
1064,1,7,21,3,22,0,0,21.0,21.0,73.0,15.0,1
876,1,7,21,3,23,0,0,20.0,20.0,78.0,8.0,3
480,1,7,22,4,0,0,0,19.5,19.5,78.0,8.0,4
218,1,7,22,4,1,0,0,19.0,19.0,83.0,12.0,7
173,1,7,22,4,2,0,0,19.0,19.0,83.0,8.5,7
97,1,7,22,4,3,0,0,19.0,19.0,83.0,6.5,7
85,1,7,22,4,4,0,0,19.0,19.0,80.5,6.0,2
162,1,7,22,4,5,0,0,19.0,19.0,78.0,6.5,3
578,1,7,22,4,6,0,0,19.0,19.0,78.0,8.0,2
1729,1,7,22,4,7,0,0,19.0,19.0,78.0,10.0,2
3731,1,7,22,4,8,0,0,19.0,19.0,78.0,8.0,7
2302,1,7,22,4,9,0,0,20.5,20.5,71.0,11.0,2
1261,1,7,22,4,10,0,0,21.5,21.5,67.0,10.0,2
1380,1,7,22,4,11,0,0,21.5,21.5,67.0,8.0,2
1746,1,7,22,4,12,0,0,22.5,22.5,59.0,9.0,2
1928,1,7,22,4,13,0,0,24.5,24.5,48.5,5.5,2
1745,1,7,22,4,14,0,0,23.5,23.5,53.5,10.0,2
1709,1,7,22,4,15,0,0,23.5,23.5,55.5,8.0,2
1943,1,7,22,4,16,0,0,24.0,24.0,54.0,11.0,7
3686,1,7,22,4,17,0,0,23.5,23.5,53.5,12.0,1
3381,1,7,22,4,18,0,0,24.0,24.0,52.0,10.0,1
2363,1,7,22,4,19,0,0,24.0,24.0,50.0,9.0,1
1741,1,7,22,4,20,0,0,23.0,23.0,57.5,6.5,1
1393,1,7,22,4,21,0,0,21.0,21.0,64.0,13.0,1
1139,1,7,22,4,22,0,0,19.5,19.5,66.0,12.0,1
1026,1,7,22,4,23,0,0,19.0,19.0,68.0,6.0,1
779,1,7,23,5,0,0,1,19.0,19.0,75.5,8.0,1
526,1,7,23,5,1,0,1,17.5,17.5,85.5,12.0,1
418,1,7,23,5,2,0,1,17.5,17.5,85.5,6.5,1
294,1,7,23,5,3,0,1,17.5,17.5,85.5,6.0,1
163,1,7,23,5,4,0,1,17.0,17.0,85.5,4.0,1
114,1,7,23,5,5,0,1,17.0,17.0,85.5,3.0,1
156,1,7,23,5,6,0,1,17.5,17.5,85.5,5.0,1
326,1,7,23,5,7,0,1,19.5,19.5,75.5,2.0,1
725,1,7,23,5,8,0,1,20.5,20.5,71.0,6.0,1
1365,1,7,23,5,9,0,1,22.5,22.5,65.0,6.0,1
1890,1,7,23,5,10,0,1,23.5,23.5,61.0,6.5,1
2583,1,7,23,5,11,0,1,25.5,25.5,52.5,9.0,2
2973,1,7,23,5,12,0,1,26.5,26.5,48.0,9.0,3
3189,1,7,23,5,13,0,1,26.0,26.0,49.5,6.5,2
3344,1,7,23,5,14,0,1,26.0,26.0,49.5,8.5,2
3407,1,7,23,5,15,0,1,26.0,26.0,51.0,15.0,1
3451,1,7,23,5,16,0,1,26.0,26.0,54.0,15.0,2
3412,1,7,23,5,17,0,1,27.0,27.0,45.0,13.0,4
3193,1,7,23,5,18,0,1,26.0,26.0,46.5,19.5,1
2681,1,7,23,5,19,0,1,25.0,25.0,47.0,19.0,1
2306,1,7,23,5,20,0,1,23.5,23.5,50.0,18.0,1
1822,1,7,23,5,21,0,1,22.5,22.5,61.0,15.0,1
1260,1,7,23,5,22,0,1,21.5,21.5,62.5,14.0,1
1089,1,7,23,5,23,0,1,20.5,20.5,66.5,13.0,1
911,1,7,24,6,0,0,1,19.5,19.5,71.0,13.0,1
716,1,7,24,6,1,0,1,19.0,19.0,73.0,14.0,1
504,1,7,24,6,2,0,1,18.0,18.0,78.0,13.0,1
295,1,7,24,6,3,0,1,17.5,17.5,77.5,12.0,1
183,1,7,24,6,4,0,1,17.5,17.5,75.0,11.0,3
150,1,7,24,6,5,0,1,17.0,17.0,77.0,12.0,3
195,1,7,24,6,6,0,1,17.5,17.5,75.0,11.0,1
270,1,7,24,6,7,0,1,18.5,18.5,70.5,9.0,1
492,1,7,24,6,8,0,1,20.0,20.0,64.0,15.0,1
1091,1,7,24,6,9,0,1,21.5,21.5,64.5,18.0,2
1816,1,7,24,6,10,0,1,22.5,22.5,61.0,19.5,2
2304,1,7,24,6,11,0,1,22.5,22.5,59.0,19.5,3
2812,1,7,24,6,12,0,1,23.0,23.0,57.0,18.5,3
3265,1,7,24,6,13,0,1,24.0,24.0,54.0,17.0,2
3463,1,7,24,6,14,0,1,24.0,24.0,54.0,19.0,3
3607,1,7,24,6,15,0,1,24.0,24.0,54.0,21.0,3
3496,1,7,24,6,16,0,1,23.5,23.5,57.0,23.0,2
3272,1,7,24,6,17,0,1,23.5,23.5,59.0,22.0,2
2957,1,7,24,6,18,0,1,22.5,22.5,63.0,21.0,2
2342,1,7,24,6,19,0,1,22.0,22.0,67.0,20.5,2
1690,1,7,24,6,20,0,1,21.0,21.0,73.0,19.0,3
1240,1,7,24,6,21,0,1,20.0,20.0,78.0,16.0,3
883,1,7,24,6,22,0,1,20.0,20.0,78.0,18.0,4
599,1,7,24,6,23,0,1,20.0,20.0,80.5,17.0,4
315,1,7,25,0,0,0,0,19.5,19.5,85.5,17.0,7
134,1,7,25,0,1,0,0,19.0,19.0,88.0,17.5,7
112,1,7,25,0,2,0,0,18.0,18.0,70.5,19.5,3
53,1,7,25,0,3,0,0,18.0,18.0,68.0,16.0,3
62,1,7,25,0,4,0,0,17.0,17.0,73.0,18.0,1
170,1,7,25,0,5,0,0,16.0,16.0,83.0,18.0,1
747,1,7,25,0,6,0,0,16.5,16.5,80.0,18.5,2
2317,1,7,25,0,7,0,0,17.0,17.0,77.0,17.0,2
4500,1,7,25,0,8,0,0,18.5,18.5,70.5,17.0,2
2311,1,7,25,0,9,0,0,19.5,19.5,66.0,17.0,2
1164,1,7,25,0,10,0,0,20.5,20.5,58.5,16.0,2
1260,1,7,25,0,11,0,0,21.5,21.5,51.5,19.0,2
1593,1,7,25,0,12,0,0,23.0,23.0,44.0,19.5,2
1753,1,7,25,0,13,0,0,23.5,23.0,41.5,21.0,3
1829,1,7,25,0,14,0,0,24.0,23.0,39.0,20.5,1
2091,1,7,25,0,15,0,0,23.5,22.5,38.5,20.5,1
2815,1,7,25,0,16,0,0,23.0,22.0,41.0,23.0,1
4825,1,7,25,0,17,0,0,23.0,22.0,41.0,24.0,1
4646,1,7,25,0,18,0,0,23.0,22.0,41.0,19.5,1
3023,1,7,25,0,19,0,0,22.0,21.0,42.5,19.5,1
2102,1,7,25,0,20,0,0,22.0,21.0,45.5,19.5,1
1324,1,7,25,0,21,0,0,21.5,21.0,50.0,13.0,1
915,1,7,25,0,22,0,0,21.0,21.0,58.5,11.0,4
516,1,7,25,0,23,0,0,20.0,20.0,60.0,20.5,4
357,1,7,26,1,0,0,0,19.0,19.0,62.0,16.0,4
170,1,7,26,1,1,0,0,18.0,18.0,66.0,19.0,2
102,1,7,26,1,2,0,0,17.0,17.0,73.0,14.0,1
64,1,7,26,1,3,0,0,16.0,16.0,77.0,12.0,1
74,1,7,26,1,4,0,0,16.0,16.0,77.0,11.0,1
172,1,7,26,1,5,0,0,16.0,16.0,77.0,11.0,1
872,1,7,26,1,6,0,0,16.0,16.0,77.0,9.0,1
2690,1,7,26,1,7,0,0,17.0,17.0,73.0,10.0,1
4803,1,7,26,1,8,0,0,18.5,18.5,66.0,10.0,2
2387,1,7,26,1,9,0,0,19.5,19.5,62.0,10.0,2
1386,1,7,26,1,10,0,0,20.0,20.0,58.0,9.0,2
1401,1,7,26,1,11,0,0,21.5,21.5,51.5,8.0,2
1788,1,7,26,1,12,0,0,22.0,22.0,50.0,13.0,2
1848,1,7,26,1,13,0,0,22.5,22.5,48.5,15.0,2
1850,1,7,26,1,14,0,0,22.5,22.5,48.5,16.0,2
2161,1,7,26,1,15,0,0,22.5,22.5,48.5,18.0,2
2751,1,7,26,1,16,0,0,22.0,21.5,48.5,18.0,2
4587,1,7,26,1,17,0,0,22.0,22.0,50.0,20.0,2
4688,1,7,26,1,18,0,0,22.0,22.0,53.0,15.0,1
2982,1,7,26,1,19,0,0,22.0,22.0,50.0,18.5,2
1816,1,7,26,1,20,0,0,21.0,21.0,58.5,15.0,2
1419,1,7,26,1,21,0,0,21.0,21.0,58.5,16.0,2
965,1,7,26,1,22,0,0,20.0,20.0,66.5,18.0,1
688,1,7,26,1,23,0,0,20.0,20.0,69.0,18.0,1
343,1,7,27,2,0,0,0,19.0,19.0,73.0,16.0,1
200,1,7,27,2,1,0,0,18.0,18.0,78.0,18.0,1
112,1,7,27,2,2,0,0,18.0,18.0,78.0,18.0,1
61,1,7,27,2,3,0,0,18.0,18.0,78.0,16.0,2
77,1,7,27,2,4,0,0,18.0,18.0,78.0,16.0,7
172,1,7,27,2,5,0,0,18.0,18.0,83.0,19.5,4
800,1,7,27,2,6,0,0,18.0,18.0,83.0,19.5,2
2063,1,7,27,2,7,0,0,19.0,19.0,78.0,19.5,7
2125,1,7,27,2,8,0,0,18.5,18.5,85.5,19.5,7
1766,1,7,27,2,9,0,0,18.5,18.5,85.5,20.0,7
1133,1,7,27,2,10,0,0,19.5,19.5,80.5,22.0,3
985,1,7,27,2,11,0,0,20.0,20.0,78.0,20.5,3
1319,1,7,27,2,12,0,0,20.5,20.5,75.5,21.0,3
1363,1,7,27,2,13,0,0,21.0,21.0,73.0,22.0,3
1433,1,7,27,2,14,0,0,22.5,22.5,67.0,18.0,7
1694,1,7,27,2,15,0,0,24.0,24.0,61.0,18.0,2
2308,1,7,27,2,16,0,0,23.5,23.5,59.0,19.5,2
4319,1,7,27,2,17,0,0,24.0,24.0,57.0,20.5,2
4176,1,7,27,2,18,0,0,24.0,24.0,55.5,18.0,2
2339,1,7,27,2,19,0,0,23.0,23.0,63.0,14.0,7
1638,1,7,27,2,20,0,0,23.0,23.0,61.0,13.0,3
1271,1,7,27,2,21,0,0,22.0,22.0,63.0,5.5,7
994,1,7,27,2,22,0,0,21.0,21.0,66.5,6.5,4
648,1,7,27,2,23,0,0,20.0,20.0,64.0,6.5,4
400,1,7,28,3,0,0,0,19.5,19.5,62.0,9.5,3
225,1,7,28,3,1,0,0,19.0,19.0,64.0,6.5,2
157,1,7,28,3,2,0,0,18.0,18.0,66.0,8.0,2
84,1,7,28,3,3,0,0,17.0,17.0,68.0,7.5,3
82,1,7,28,3,4,0,0,17.0,17.0,64.0,9.0,2
174,1,7,28,3,5,0,0,16.0,16.0,72.0,6.5,3
801,1,7,28,3,6,0,0,16.0,16.0,68.0,7.5,2
2439,1,7,28,3,7,0,0,16.0,16.0,68.0,5.0,2
4593,1,7,28,3,8,0,0,17.5,17.5,62.0,6.0,2
2539,1,7,28,3,9,0,0,19.0,19.0,54.0,5.0,2
1353,1,7,28,3,10,0,0,20.0,20.0,53.0,10.0,2
1341,1,7,28,3,11,0,0,22.0,22.0,50.0,16.0,2
1767,1,7,28,3,12,0,0,22.5,22.5,48.5,18.0,2
1861,1,7,28,3,13,0,0,22.0,22.0,51.5,19.5,3
1714,1,7,28,3,14,0,0,21.5,21.5,53.5,19.5,3
1716,1,7,28,3,15,0,0,20.5,20.5,64.5,21.5,3
2376,1,7,28,3,16,0,0,19.0,19.0,75.5,18.0,3
2464,1,7,28,3,19,0,0,20.0,20.0,78.0,14.0,3
1827,1,7,28,3,20,0,0,19.5,19.5,80.5,15.0,2
1329,1,7,28,3,21,0,0,19.0,19.0,83.0,14.0,2
1183,1,7,28,3,22,0,0,19.0,19.0,83.0,14.0,1
819,1,7,28,3,23,0,0,19.0,19.0,83.0,15.0,2
481,1,7,29,4,0,0,0,19.0,19.0,83.0,13.0,4
242,1,7,29,4,1,0,0,19.5,19.5,80.5,15.0,4
128,1,7,29,4,2,0,0,18.5,18.5,85.5,15.0,7
87,1,7,29,4,3,0,0,18.0,18.0,83.0,17.0,2
90,1,7,29,4,4,0,0,18.0,18.0,83.0,18.0,4
111,1,7,29,4,5,0,0,18.0,18.0,80.5,17.0,7
625,1,7,29,4,6,0,0,18.0,18.0,80.5,17.5,3
2037,1,7,29,4,7,0,0,18.0,18.0,78.0,19.5,3
3907,1,7,29,4,8,0,0,19.0,19.0,73.0,20.0,3
1841,1,7,29,4,9,0,0,18.5,18.5,78.0,20.0,3
1170,1,7,29,4,10,0,0,19.5,19.5,75.5,19.5,3
1097,1,7,29,4,11,0,0,20.0,20.0,75.5,19.5,3
1697,1,7,29,4,12,0,0,21.5,21.5,65.0,19.5,2
1750,1,7,29,4,13,0,0,23.0,23.0,55.0,24.0,2
1831,1,7,29,4,14,0,0,22.5,22.5,57.0,23.0,2
1937,1,7,29,4,15,0,0,22.5,22.5,57.0,16.0,2
2207,1,7,29,4,16,0,0,22.0,22.0,59.0,15.0,3
3776,1,7,29,4,17,0,0,21.0,21.0,69.0,15.0,2
3399,1,7,29,4,18,0,0,21.0,21.0,66.5,22.0,1
2394,1,7,29,4,19,0,0,20.5,20.5,66.5,19.5,2
1638,1,7,29,4,20,0,0,20.5,20.5,66.5,18.0,2
1014,1,7,29,4,21,0,0,20.0,20.0,69.0,18.0,3
962,1,7,29,4,22,0,0,19.0,19.0,78.0,12.0,7
932,1,7,29,4,23,0,0,20.0,20.0,69.0,12.0,2
805,1,7,30,5,0,0,1,19.0,19.0,73.0,16.0,2
608,1,7,30,5,1,0,1,19.0,19.0,73.0,14.0,2
437,1,7,30,5,2,0,1,18.5,18.5,75.5,12.0,3
311,1,7,30,5,3,0,1,18.5,18.5,75.5,12.0,3
210,1,7,30,5,4,0,1,18.0,18.0,80.5,11.0,4
159,1,7,30,5,5,0,1,17.5,17.5,80.5,7.0,4
196,1,7,30,5,6,0,1,18.0,18.0,78.0,8.0,2
361,1,7,30,5,7,0,1,18.0,18.0,78.0,9.0,3
693,1,7,30,5,8,0,1,18.0,18.0,78.0,8.0,3
1373,1,7,30,5,9,0,1,18.0,18.0,78.0,8.0,3
2209,1,7,30,5,10,0,1,18.5,18.5,73.0,9.0,2
2935,1,7,30,5,11,0,1,18.5,18.5,68.5,10.0,2
3524,1,7,30,5,12,0,1,20.0,20.0,58.0,10.0,2
4012,1,7,30,5,13,0,1,21.0,21.0,51.5,10.0,2
4214,1,7,30,5,14,0,1,21.5,21.5,50.0,12.0,3
4172,1,7,30,5,15,0,1,22.0,21.5,47.0,11.0,3
3972,1,7,30,5,16,0,1,22.0,21.0,45.5,12.0,1
3651,1,7,30,5,17,0,1,21.0,21.0,51.5,13.0,1
3222,1,7,30,5,18,0,1,22.0,21.0,45.5,14.0,2
2671,1,7,30,5,19,0,1,21.5,21.0,47.0,13.0,1
2055,1,7,30,5,20,0,1,21.0,21.0,48.0,12.0,1
1477,1,7,30,5,21,0,1,20.0,20.0,49.0,8.0,1
1202,1,7,30,5,22,0,1,19.0,19.0,56.0,7.0,1
1139,1,7,30,5,23,0,1,18.0,18.0,58.0,5.0,1
729,1,7,31,6,1,0,1,17.0,17.0,61.5,6.0,1
489,1,7,31,6,2,0,1,16.0,16.0,65.5,6.5,1
370,1,7,31,6,3,0,1,15.5,15.5,65.5,5.5,2
286,1,7,31,6,4,0,1,15.5,15.5,67.5,5.5,2
291,1,7,31,6,5,0,1,15.0,15.0,68.0,7.0,3
297,1,7,31,6,6,0,1,15.0,15.0,68.0,7.5,2
288,1,7,31,6,7,0,1,16.0,16.0,68.0,8.5,2
572,1,7,31,6,8,0,1,17.0,17.0,66.0,11.0,2
1156,1,7,31,6,9,0,1,17.5,17.5,62.0,9.0,2
2112,1,7,31,6,10,0,1,19.5,19.5,54.5,11.0,2
3004,1,7,31,6,11,0,1,20.0,20.0,46.0,12.0,2
3722,1,7,31,6,12,0,1,21.0,21.0,44.5,14.0,2
4100,1,7,31,6,13,0,1,20.5,20.5,47.5,17.0,2
3962,1,7,31,6,14,0,1,21.0,21.0,46.0,13.0,2
3941,1,7,31,6,15,0,1,21.0,21.0,44.5,17.0,1
4051,1,7,31,6,16,0,1,21.5,21.0,43.5,15.0,1
3856,1,7,31,6,17,0,1,21.0,21.0,46.0,9.0,1
3469,1,7,31,6,18,0,1,21.0,21.0,48.0,10.0,1
2885,1,7,31,6,19,0,1,21.0,21.0,48.0,8.0,1
2123,1,7,31,6,20,0,1,21.0,21.0,50.0,9.0,1
1346,1,7,31,6,21,0,1,20.5,20.5,51.5,12.0,1
972,1,7,31,6,22,0,1,20.0,20.0,56.0,19.5,3
657,1,7,31,6,23,0,1,19.0,19.0,58.0,14.0,1
372,1,8,1,0,0,0,0,19.0,19.0,58.0,7.5,3
203,1,8,1,0,1,0,0,18.0,18.0,60.0,12.0,2
125,1,8,1,0,2,0,0,17.0,17.0,59.0,9.0,3
79,1,8,1,0,3,0,0,16.5,16.5,63.5,10.0,2
79,1,8,1,0,4,0,0,16.0,16.0,65.5,10.0,1
154,1,8,1,0,5,0,0,15.5,15.5,65.5,8.5,1
708,1,8,1,0,6,0,0,15.0,15.0,68.0,10.0,1
2132,1,8,1,0,7,0,0,15.5,15.5,65.5,6.5,1
4299,1,8,1,0,8,0,0,16.0,16.0,65.5,9.0,1
2382,1,8,1,0,9,0,0,17.0,17.0,64.0,14.0,1
1247,1,8,1,0,10,0,0,17.5,17.5,59.5,14.0,1
1254,1,8,1,0,11,0,0,18.5,18.5,54.0,16.0,1
1593,1,8,1,0,12,0,0,19.0,19.0,54.0,15.0,1
1760,1,8,1,0,13,0,0,19.0,19.0,52.0,18.0,2
1389,1,8,1,0,14,0,0,18.5,18.5,62.0,19.0,7
1071,1,8,1,0,15,0,0,18.0,18.0,64.0,15.0,7
1453,1,8,1,0,16,0,0,18.0,18.0,66.0,14.0,2
3662,1,8,1,0,17,0,0,17.0,17.0,70.5,16.0,2
2767,1,8,1,0,18,0,0,17.0,17.0,75.0,18.5,7
1295,1,8,1,0,19,0,0,15.5,15.5,85.5,15.0,7
857,1,8,1,0,20,0,0,15.0,15.0,88.0,10.0,7
390,1,8,1,0,21,0,0,15.0,15.0,88.0,10.0,7
268,1,8,1,0,22,0,0,15.0,15.0,88.0,12.0,7
210,1,8,1,0,23,0,0,15.0,15.0,88.0,13.0,7
110,1,8,2,1,0,0,0,15.0,15.0,88.0,13.0,7
49,1,8,2,1,1,0,0,15.0,15.0,88.0,14.0,7
48,1,8,2,1,2,0,0,15.0,15.0,91.0,9.0,7
40,1,8,2,1,3,0,0,16.0,16.0,94.0,15.0,7
37,1,8,2,1,4,0,0,16.0,16.0,94.0,18.0,7
98,1,8,2,1,5,0,0,16.0,16.0,97.0,13.0,7
594,1,8,2,1,6,0,0,17.0,17.0,94.0,15.0,3
1946,1,8,2,1,7,0,0,18.0,18.0,88.0,19.5,3
3960,1,8,2,1,8,0,0,18.0,18.0,88.0,18.0,3
2213,1,8,2,1,9,0,0,19.0,19.0,88.0,19.5,4
1017,1,8,2,1,10,0,0,20.0,20.0,83.0,17.0,3
702,1,8,2,1,11,0,0,20.0,20.0,85.5,18.5,7
312,1,8,2,1,12,0,0,19.5,19.5,91.0,19.5,7
752,1,8,2,1,13,0,0,20.5,20.5,85.5,18.0,3
736,1,8,2,1,14,0,0,21.0,21.0,85.5,18.0,7
1089,1,8,2,1,15,0,0,22.0,22.0,78.0,19.0,3
1663,1,8,2,1,16,0,0,21.5,21.5,80.5,20.5,7
3367,1,8,2,1,17,0,0,21.0,21.0,83.0,20.0,7
3856,1,8,2,1,18,0,0,21.0,21.0,83.0,18.5,3
2169,1,8,2,1,19,0,0,21.0,21.0,83.0,18.5,3
1491,1,8,2,1,20,0,0,20.0,20.0,83.0,18.0,3
1003,1,8,2,1,21,0,0,20.0,20.0,85.5,19.5,4
790,1,8,2,1,22,0,0,20.0,20.0,83.0,18.5,3
551,1,8,2,1,23,0,0,20.0,20.0,83.0,18.0,3
329,1,8,3,2,0,0,0,20.0,20.0,83.0,20.0,3
166,1,8,3,2,1,0,0,20.0,20.0,83.0,21.0,4
136,1,8,3,2,2,0,0,20.0,20.0,83.0,23.0,4
71,1,8,3,2,3,0,0,20.0,20.0,83.0,24.0,4
60,1,8,3,2,4,0,0,20.0,20.0,83.0,19.5,4
141,1,8,3,2,5,0,0,20.0,20.0,83.0,19.5,4
794,1,8,3,2,6,0,0,20.0,20.0,83.0,18.5,3
2374,1,8,3,2,7,0,0,20.0,20.0,78.0,22.0,3
4546,1,8,3,2,8,0,0,20.5,20.5,62.0,27.5,2
2393,1,8,3,2,9,0,0,20.5,20.5,60.0,25.0,2
1194,1,8,3,2,10,0,0,21.0,21.0,58.5,24.0,2
1182,1,8,3,2,11,0,0,21.5,21.5,58.5,27.0,2
1647,1,8,3,2,12,0,0,22.0,22.0,57.0,26.0,2
1864,1,8,3,2,13,0,0,23.0,23.0,53.0,25.0,2
1795,1,8,3,2,14,0,0,23.0,23.0,53.0,27.0,2
1852,1,8,3,2,15,0,0,23.0,23.0,51.5,29.0,2
2519,1,8,3,2,16,0,0,23.0,23.0,53.0,28.0,2
4601,1,8,3,2,17,0,0,23.0,23.0,53.0,31.0,2
4712,1,8,3,2,18,0,0,21.5,21.5,58.5,32.0,2
3029,1,8,3,2,19,0,0,20.5,20.5,62.0,29.0,2
1911,1,8,3,2,20,0,0,19.5,19.5,66.0,24.0,2
1280,1,8,3,2,21,0,0,18.5,18.5,70.5,26.0,3
975,1,8,3,2,22,0,0,18.0,18.0,73.0,23.0,1
697,1,8,3,2,23,0,0,17.5,17.5,75.0,22.0,1
308,1,8,4,3,0,0,0,17.0,17.0,77.0,22.0,2
176,1,8,4,3,1,0,0,17.0,17.0,73.0,21.0,3
119,1,8,4,3,2,0,0,17.0,17.0,73.0,26.0,3
54,1,8,4,3,3,0,0,17.0,17.0,73.0,21.0,3
56,1,8,4,3,4,0,0,17.0,17.0,73.0,21.0,3
148,1,8,4,3,5,0,0,16.0,16.0,77.0,20.5,3
759,1,8,4,3,6,0,0,16.5,16.5,75.0,21.0,2
2319,1,8,4,3,7,0,0,17.0,17.0,73.0,26.0,2
4614,1,8,4,3,8,0,0,18.0,18.0,68.0,27.0,3
2415,1,8,4,3,9,0,0,18.0,18.0,68.0,25.0,2
1181,1,8,4,3,10,0,0,19.5,19.5,62.0,25.0,2
1287,1,8,4,3,11,0,0,21.0,21.0,57.0,24.0,2
1712,1,8,4,3,12,0,0,21.5,21.5,55.0,27.0,2
1801,1,8,4,3,13,0,0,21.0,21.0,55.0,26.0,2
1671,1,8,4,3,14,0,0,22.0,22.0,53.0,25.0,2
1845,1,8,4,3,15,0,0,22.0,22.0,50.0,26.0,1
2445,1,8,4,3,16,0,0,22.5,22.5,47.0,27.0,2
4440,1,8,4,3,17,0,0,22.0,21.0,47.0,28.0,2
4328,1,8,4,3,18,0,0,22.0,21.5,47.0,23.0,3
2681,1,8,4,3,19,0,0,21.0,21.0,51.5,28.0,2
1731,1,8,4,3,20,0,0,20.0,20.0,60.0,24.0,2
1257,1,8,4,3,21,0,0,19.5,19.5,62.0,19.5,2
1015,1,8,4,3,22,0,0,19.0,19.0,64.0,20.5,1
720,1,8,4,3,23,0,0,18.0,18.0,70.5,18.5,2
92,1,8,5,4,0,0,0,17.5,17.5,75.0,15.0,2
270,1,8,5,4,1,0,0,17.0,17.0,73.0,13.0,2
185,1,8,5,4,2,0,0,16.0,16.0,83.0,14.0,1
97,1,8,5,4,3,0,0,16.0,16.0,83.0,16.0,1
76,1,8,5,4,4,0,0,15.0,15.0,88.0,12.0,2
141,1,8,5,4,5,0,0,15.0,15.0,88.0,13.0,2
708,1,8,5,4,6,0,0,15.0,15.0,88.0,14.0,2
2132,1,8,5,4,7,0,0,16.5,16.5,78.0,13.0,2
2280,1,8,5,4,9,0,0,18.0,18.0,68.0,15.0,2
1333,1,8,5,4,10,0,0,19.5,19.5,60.0,12.0,2
1475,1,8,5,4,11,0,0,21.5,21.0,48.5,18.0,2
1961,1,8,5,4,12,0,0,21.5,21.5,50.0,18.5,2
2020,1,8,5,4,13,0,0,22.5,21.5,42.5,15.0,2
2016,1,8,5,4,14,0,0,23.0,22.0,41.0,16.0,1
2334,1,8,5,4,15,0,0,24.0,23.0,39.0,15.0,1
2946,1,8,5,4,16,0,0,24.0,23.5,40.0,16.0,1
4467,1,8,5,4,17,0,0,23.5,23.5,44.0,16.0,1
3942,1,8,5,4,18,0,0,23.0,23.0,50.0,17.0,2
2568,1,8,5,4,19,0,0,23.0,23.0,47.0,18.0,2
1740,1,8,5,4,20,0,0,21.5,21.5,58.5,20.0,2
1264,1,8,5,4,21,0,0,21.0,21.0,64.0,19.0,1
1003,1,8,5,4,22,0,0,20.0,20.0,62.0,19.5,1
941,1,8,5,4,23,0,0,18.5,18.5,64.0,23.0,1
713,1,8,6,5,0,0,1,18.0,18.0,62.0,17.0,1
524,1,8,6,5,1,0,1,17.0,17.0,68.0,16.0,2
342,1,8,6,5,2,0,1,17.0,17.0,68.0,19.5,2
263,1,8,6,5,3,0,1,16.5,16.5,70.0,18.0,1
184,1,8,6,5,4,0,1,15.5,15.5,79.5,13.0,1
112,1,8,6,5,5,0,1,15.0,15.0,82.0,11.0,1
163,1,8,6,5,6,0,1,15.5,15.5,79.5,8.0,1
349,1,8,6,5,7,0,1,16.5,16.5,75.0,8.0,1
684,1,8,6,5,8,0,1,18.5,18.5,66.0,11.0,1
1225,1,8,6,5,9,0,1,19.5,19.5,62.0,8.0,1
1848,1,8,6,5,10,0,1,21.0,21.0,57.0,10.0,2
2609,1,8,6,5,11,0,1,22.5,22.5,48.5,12.0,2
3171,1,8,6,5,12,0,1,23.5,23.5,44.0,13.0,2
3491,1,8,6,5,13,0,1,23.5,23.5,44.0,14.0,1
3553,1,8,6,5,14,0,1,24.5,24.5,40.0,15.0,1
3678,1,8,6,5,15,0,1,25.5,25.5,38.0,13.0,1
3570,1,8,6,5,16,0,1,25.5,25.5,39.0,17.0,1
3558,1,8,6,5,17,0,1,25.5,25.5,40.5,16.0,1
3283,1,8,6,5,18,0,1,25.0,25.0,49.0,18.0,2
2643,1,8,6,5,19,0,1,23.5,23.5,51.5,19.5,1
2118,1,8,6,5,20,0,1,22.5,22.5,53.5,20.5,1
1555,1,8,6,5,21,0,1,21.0,21.0,60.0,18.0,1
1169,1,8,6,5,22,0,1,20.0,20.0,64.0,16.0,1
1080,1,8,6,5,23,0,1,19.5,19.5,68.5,13.0,1
862,1,8,7,6,0,0,1,18.5,18.5,75.5,16.0,1
620,1,8,7,6,1,0,1,18.0,18.0,83.0,11.0,1
374,1,8,7,6,2,0,1,18.5,18.5,83.0,12.0,4
275,1,8,7,6,3,0,1,19.0,19.0,78.0,15.0,4
207,1,8,7,6,4,0,1,19.0,19.0,80.5,17.5,4
